,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,actor_3_name,country,content_rating,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
4130,Francesca Gregorini,96.0,357.0,Amy Sedaris,433.0,5005.0,Drama,Tom Everett Scott,Chris Kattan,USA,R,3000000.0,396.0,5.9,448.0
4141,Kenneth Branagh,105.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,Lily James,USA,PG,95000000.0,520.0,7.0,56000.0
4147,Susan Seidelman,105.0,183.0,Michael Nouri,267.0,3123749.0,Comedy|Romance,Dyan Cannon,Brenda Vaccaro,USA,R,1500000.0,225.0,6.5,88.0
4155,Billy Wilder,120.0,102.0,Joe E. Brown,105.0,25000000.0,Comedy|Music|Romance,Nehemiah Persoff,George Raft,USA,Not Rated,2883848.0,103.0,8.3,10000.0
4157,Victor Fleming,102.0,357.0,Terry,695.0,22202612.0,Adventure|Family|Fantasy|Musical,Margaret Hamilton,Billie Burke,USA,Passed,2800000.0,421.0,8.1,14000.0
4158,Mel Brooks,106.0,481.0,Peter Boyle,1000.0,86300000.0,Comedy,Madeline Kahn,Teri Garr,USA,PG,2800000.0,595.0,8.0,14000.0
4161,Victor Nunez,113.0,42.0,Patricia Richardson,402.0,9054736.0,Drama,Peter Fonda,Vanessa Zima,USA,R,2700000.0,222.0,7.1,381.0
4168,Mel Brooks,93.0,628.0,David Huddleston,1000.0,119500000.0,Comedy|Western,Madeline Kahn,Harvey Korman,USA,R,2600000.0,1000.0,7.8,12000.0
4172,Frank Sebastiano,86.0,327.0,Laurie Metcalf,833.0,475000.0,Comedy|Sport,Joe Lo Truglio,Seymour Cassel,USA,R,2800000.0,549.0,6.0,323.0
4173,Rand Ravich,109.0,1000.0,Charlize Theron,40000.0,10654581.0,Drama|Sci-Fi|Thriller,Johnny Depp,Clea DuVall,USA,R,34000000.0,9000.0,5.3,1000.0
4182,Rob Zombie,119.0,593.0,Tyler Mane,908.0,33386128.0,Horror,Scout Taylor-Compton,Margot Kidder,USA,R,15000000.0,764.0,4.9,3000.0
4190,Richard Linklater,105.0,4.0,Hans Weingartner,15.0,5400000.0,Drama|Romance,Hanno Pöschl,Dominik Castell,USA,R,2500000.0,12.0,8.1,22000.0
4192,Alison Maclean,107.0,442.0,Samantha Morton,745.0,1282084.0,Drama,Billy Crudup,Mark Webber,USA,R,2500000.0,631.0,7.0,500.0
4195,Jake Schreier,89.0,215.0,Joshua Ormond,902.0,3325638.0,Comedy|Crime|Drama|Sci-Fi,Frank Langella,Ana Gasteyer,USA,PG-13,2500000.0,291.0,7.1,13000.0
4197,James Ponsoldt,95.0,478.0,Jennifer Jason Leigh,8000.0,6851969.0,Comedy|Drama|Romance,Shailene Woodley,Dayo Okeniyi,USA,R,2500000.0,1000.0,7.1,10000.0
4200,Joshua Tickell,112.0,125.0,Sheryl Crow,860.0,173783.0,Documentary,Larry David,George W. Bush,USA,Not Rated,2500000.0,130.0,7.6,588.0
4203,Michael D. Sellers,100.0,249.0,Carly Schroeder,640.0,71904.0,Comedy|Drama|Family,Katharine Ross,George Harris,USA,PG-13,2500000.0,261.0,5.7,140.0
4208,James Gunn,96.0,370.0,Rainn Wilson,2000.0,322157.0,Comedy|Crime|Drama,Linda Cardellini,Paul T. Taylor,USA,R,2500000.0,973.0,6.8,19000.0
4212,Spike Lee,120.0,702.0,Harry Lennix,1000.0,5731103.0,Drama|History,Bernie Mac,Andre Braugher,USA,R,2400000.0,748.0,6.8,352.0
4219,Carmen Marron,105.0,76.0,Aimee Garcia,847.0,178739.0,Drama|Musical,Jossara Jinaro,Rene Rosado,USA,PG-13,2450000.0,618.0,3.9,566.0
4229,Danny Steinmann,92.0,17.0,Melanie Kinnaman,42.0,21300000.0,Horror|Mystery|Thriller,Tiffany Helm,Dominick Brascia,USA,R,2200000.0,27.0,4.7,1000.0
4230,Michael Landon Jr.,117.0,275.0,Louise Fletcher,861.0,379643.0,Drama,Henry Thomas,A.J. Buckley,USA,PG-13,2200000.0,425.0,5.9,285.0
4231,Jon Gunn,120.0,835.0,Delroy Lindo,2000.0,12985267.0,Drama,Alexa PenaVega,Madison Pettis,USA,PG-13,2300000.0,848.0,5.9,13000.0
4241,Robert Fontaine,125.0,17.0,Arturo Castro,128.0,3330.0,Crime|Drama,Michael Derek,Brad Lee Wind,USA,R,2100000.0,22.0,7.2,305.0
4248,Michael Herz,96.0,14.0,Jessica Dublin,40.0,792966.0,Action|Comedy|Horror|Sci-Fi,Phoebe Legere,Lisa Gaye,USA,R,2300000.0,30.0,5.1,321.0
4251,David Robert Mitchell,100.0,159.0,Ruby Harris,314.0,14673301.0,Horror|Mystery,Maika Monroe,Jake Weary,USA,R,2000000.0,189.0,6.9,45000.0
4260,Alex Kendrick,129.0,341.0,Alex Kendrick,690.0,34522221.0,Drama,Ben Davies,T.C. Stallings,USA,PG-13,2000000.0,589.0,7.0,10000.0
4266,Richard Linklater,80.0,3.0,Albert Delpy,50.0,5792822.0,Drama|Romance,Vernon Dobtcheff,Marie Pillet,USA,R,2700000.0,8.0,8.0,13000.0
4270,Debra Granik,100.0,179.0,Shelley Waggener,34000.0,6531491.0,Drama,Jennifer Lawrence,Lauren Sweetser,USA,R,2000000.0,248.0,7.2,20000.0
4279,Steven Soderbergh,101.0,685.0,Enrico Colantoni,8000.0,2506446.0,Comedy|Romance,Julia Roberts,Blair Underwood,USA,R,2000000.0,724.0,4.7,134.0
4285,Gary Rogers,120.0,40.0,Kirby Heyborne,178.0,1098224.0,Adventure,Noah Danby,Bruce Newbold,USA,PG-13,2000000.0,69.0,3.3,32.0
4291,Fenton Bailey,89.0,218.0,Bill Maher,373.0,653621.0,Biography|Documentary|History,Hugh M. Hefner,Linda Lovelace,USA,NC-17,2000000.0,334.0,6.8,592.0
4294,Huck Botko,86.0,126.0,Krysta Rodriguez,189.0,535249.0,Comedy,Matt Bennett,Zack Pearlman,USA,R,3400000.0,131.0,4.6,974.0
4296,David Duchovny,96.0,902.0,Mark Margolis,49000.0,371081.0,Comedy|Drama,Robin Williams,Frank Langella,USA,PG-13,6000000.0,1000.0,7.0,857.0
4301,Hue Rhodes,85.0,966.0,Steve Buscemi,22000.0,100669.0,Comedy|Drama,Peter Dinklage,Romany Malco,USA,R,3800000.0,12000.0,5.8,407.0
4312,Laurie Collyer,96.0,85.0,Kate Burton,363.0,198407.0,Drama,Brad William Henke,Michelle Hurst,USA,R,2000000.0,223.0,6.6,474.0
4313,Bruce McCulloch,85.0,455.0,Megan Mullally,985.0,13973532.0,Comedy|Crime,Martin Starr,Chris Penn,USA,PG-13,25000000.0,637.0,5.1,215.0
4333,Paul Bunnell,106.0,356.0,Kevin McCarthy,416.0,2436.0,Comedy|Fantasy|Musical|Sci-Fi,Kate Maberly,Paul Williams,USA,Not Rated,2000000.0,403.0,5.7,655.0
4344,Michael Polish,103.0,482.0,Anthony Edwards,548.0,1420578.0,Drama|Fantasy,Peter Coyote,Jon Gries,USA,PG-13,1900000.0,495.0,6.4,298.0
4350,Kimberly Peirce,100.0,534.0,Judy Greer,17000.0,35266619.0,Drama|Fantasy|Horror,Chloë Grace Moretz,Portia Doubleday,USA,R,30000000.0,2000.0,5.9,39000.0
4352,Wes Craven,101.0,574.0,Lin Shaye,40000.0,26505000.0,Horror,Johnny Depp,Amanda Wyss,USA,X,1800000.0,852.0,7.5,10000.0
4355,Jamal Hill,89.0,585.0,Adam Ratcliffe,628.0,444044.0,Drama,Logan Browning,Faizon Love,USA,R,1900000.0,606.0,7.2,1000.0
4361,Benh Zeitlin,93.0,168.0,Gina Montana,2000.0,12784397.0,Drama|Fantasy,Quvenzhané Wallis,Dwight Henry,USA,PG-13,1800000.0,458.0,7.3,31000.0
4381,Todd Field,138.0,783.0,Sissy Spacek,1000.0,35918429.0,Crime|Drama,Tom Wilkinson,Karen Allen,USA,R,1700000.0,874.0,7.5,951.0
4382,Steven R. Monroe,105.0,374.0,Chad Lindberg,635.0,92401.0,Horror|Thriller,Sarah Butler,Daniel Franzese,USA,R,2000000.0,445.0,6.3,17000.0
4383,Mark Illsley,98.0,327.0,Illeana Douglas,349.0,1943649.0,Comedy|Crime|Romance,Ally Walker,Jeremy Northam,USA,PG-13,1700000.0,347.0,6.3,374.0
4391,Dave Meyers,84.0,249.0,Clifton Powell,489.0,6026908.0,Comedy|Drama,Eddie Griffin,Marla Gibbs,USA,R,2000000.0,469.0,4.3,43.0
4399,Adam Goldberg,111.0,127.0,Marisa Coughlan,2000.0,2580.0,Drama|Mystery,Judy Greer,Nicky Katt,USA,R,1650000.0,163.0,5.4,63.0
4401,Zack Snyder,110.0,1000.0,Kevin Zegers,3000.0,58885635.0,Action|Horror|Thriller,Ty Burrell,Mekhi Phifer,USA,R,26000000.0,2000.0,7.4,7000.0
4407,Charles Herman-Wurmfeld,97.0,117.0,Jennifer Westfeldt,378.0,7022940.0,Comedy|Drama|Romance,Scott Cohen,Brian Stepanek,USA,R,1000000.0,321.0,6.7,682.0
4413,James Wan,103.0,588.0,Barbara Hershey,852.0,53991137.0,Fantasy|Horror|Mystery|Thriller,Lin Shaye,Philip Friedman,USA,PG-13,1500000.0,618.0,6.8,60000.0
4417,Rebecca Miller,112.0,42.0,Susanna Thompson,552.0,712294.0,Drama,Beau Bridges,Ryan McDonald,USA,R,1500000.0,265.0,6.7,608.0
4428,Pete Jones,91.0,597.0,Aidan Quinn,954.0,119841.0,Drama,Brian Dennehy,Bonnie Hunt,USA,PG,1500000.0,767.0,6.5,304.0
4430,Mark Brown,90.0,424.0,Monica Calhoun,890.0,92362.0,Comedy|Drama,Vivica A. Fox,Garrett Morris,USA,PG-13,1500000.0,597.0,4.3,68.0
4433,John Sayles,124.0,7.0,John Arcilla,38.0,183490.0,Drama|War,Brian Lee Franklin,Ronnie Lazaro,USA,R,1700000.0,8.0,5.8,594.0
4435,James Mottern,90.0,711.0,Joey Lauren Adams,87000.0,52166.0,Drama,Jimmy Bennett,Matthew Lawrence,USA,R,2000000.0,781.0,6.7,371.0
4437,Rob Zombie,101.0,721.0,Dee Wallace,1000.0,1163508.0,Drama|Fantasy|Horror|Thriller,Sid Haig,Michael Berryman,USA,R,2500000.0,725.0,5.1,15000.0
4446,Christopher McQuarrie,130.0,1000.0,Robert Duvall,10000.0,80033643.0,Action|Crime|Mystery|Thriller,Tom Cruise,David Oyelowo,USA,PG-13,60000000.0,3000.0,7.0,38000.0
4462,Steve Buscemi,95.0,636.0,Debi Mazar,12000.0,695229.0,Comedy|Drama,Steve Buscemi,Carol Kane,USA,R,1300000.0,680.0,7.2,872.0
4463,Ham Tran,135.0,5.0,Kieu Chinh,51.0,638951.0,Drama,Long Nguyen,Cat Ly,USA,R,1592000.0,24.0,7.4,100.0
4464,Rich Cowan,105.0,548.0,Karen Allen,2000.0,609042.0,Drama,Eric Dane,Peter Coyote,USA,PG,1300000.0,783.0,6.5,117.0
4470,Jonathan Kesselman,87.0,624.0,Adam Goldberg,2000.0,19539.0,Comedy,Judy Greer,Tony Cox,USA,R,1000000.0,1000.0,6.2,3000.0
4484,Steven Soderbergh,100.0,65.0,Laura San Giacomo,828.0,24741700.0,Drama,Peter Gallagher,Steven Brill,USA,R,1200000.0,531.0,7.2,2000.0
4491,Kenneth Lonergan,111.0,612.0,Rory Culkin,2000.0,9180275.0,Drama,Matthew Broderick,Gaby Hoffmann,USA,R,1200000.0,710.0,7.7,756.0
4496,Quentin Tarantino,99.0,455.0,Steve Buscemi,16000.0,2812029.0,Crime|Drama|Thriller,Quentin Tarantino,Chris Penn,USA,R,1200000.0,12000.0,8.4,19000.0
4501,Kurt Voss,88.0,3.0,Coyote Shivers,268.0,58936.0,Comedy|Music,Lemmy,Zoë Poledouris,USA,R,1200000.0,44.0,6.1,27.0
4518,Jeff Burr,92.0,147.0,Clu Gulager,448.0,1400000.0,Action|Drama|Horror|Thriller,Terry Kiser,Susan Tyrrell,USA,R,1100000.0,426.0,5.9,241.0
4532,John Carpenter,89.0,606.0,Hal Holbrook,2000.0,21378000.0,Fantasy|Horror,Jamie Lee Curtis,Janet Leigh,USA,R,1000000.0,826.0,6.8,7000.0
4534,Levan Gabriadze,83.0,142.0,Renee Olstead,707.0,31537320.0,Horror|Mystery|Thriller,Shelley Hennig,Heather Sossaman,USA,R,1000000.0,305.0,5.7,13000.0
4538,Bradley Parker,86.0,300.0,Ingrid Bolsø Berdal,1000.0,18112929.0,Horror|Mystery|Sci-Fi|Thriller,Jesse McCartney,Jonathan Sadowski,USA,R,1000000.0,466.0,5.0,24000.0
4541,Jeff Wadlow,90.0,683.0,Gary Cole,1000.0,10042266.0,Drama|Horror|Mystery|Thriller,Julian Morris,Lindy Booth,USA,PG-13,1000000.0,989.0,5.9,816.0
4543,Derek Cianfrance,112.0,616.0,Mike Vogel,33000.0,9701559.0,Drama|Romance,Ryan Gosling,John Doman,USA,R,3500000.0,2000.0,7.4,25000.0
4545,William Brent Bell,83.0,128.0,Claudiu Trandafir,403.0,53245055.0,Horror,Fernanda Andrade,Brian Johnson,USA,R,1000000.0,169.0,4.2,12000.0
4551,Eli Roth,100.0,389.0,Richard Burgi,640.0,7186670.0,Adventure|Horror,Daryl Sabara,Magda Apanowicz,USA,R,6000000.0,550.0,5.4,12000.0
4553,Ben Lewin,95.0,365.0,Adam Arkin,422.0,5997134.0,Biography|Comedy|Drama|Romance,W. Earl Brown,Rhea Perlman,USA,R,1000000.0,374.0,7.2,11000.0
4556,Brad Anderson,104.0,458.0,Callie Thorne,22000.0,3386698.0,Comedy|Drama|Romance,Philip Seymour Hoffman,Holland Taylor,USA,R,1000000.0,472.0,6.7,392.0
4557,Jason Reitman,96.0,973.0,Jennifer Garner,24000.0,143492840.0,Comedy|Drama|Romance,J.K. Simmons,Rainn Wilson,USA,PG-13,7500000.0,3000.0,7.5,10000.0
4562,Morgan Neville,91.0,13.0,Lou Adler,130.0,4946250.0,Documentary|Music,Sheryl Crow,Merry Clayton,USA,PG-13,1000000.0,19.0,7.4,14000.0
4563,James Toback,84.0,13.0,Natasha Gregson Wagner,21000.0,1950218.0,Comedy|Drama,Robert Downey Jr.,Angel David,USA,R,1000000.0,104.0,5.6,387.0
4567,Greg Berlanti,94.0,428.0,Nia Long,1000.0,1744858.0,Comedy|Drama|Romance|Sport,Justin Theroux,Mary McCormack,USA,R,1000000.0,826.0,7.0,671.0
4569,Rob Letterman,103.0,543.0,Dylan Minnette,2000.0,80021740.0,Adventure|Comedy|Family|Fantasy|Horror,Odeya Rush,Ken Marino,USA,PG,58000000.0,1000.0,6.4,35000.0
4570,Marc Levin,100.0,6.0,Saul Williams,245.0,982214.0,Drama,Sonja Sohn,Bonz Malone,USA,R,1000000.0,38.0,7.2,603.0
4571,Richard Dutcher,119.0,25.0,Frank Gerrish,957.0,798341.0,Crime|Drama|Mystery,Wilford Brimley,Rick Macy,USA,PG-13,1000000.0,81.0,7.2,100.0
4575,David Gordon Green,108.0,463.0,Paul Schneider,11000.0,548712.0,Drama|Romance,Zooey Deschanel,Shea Whigham,USA,R,2500000.0,552.0,6.9,571.0
4576,Finn Taylor,97.0,301.0,Cathy Moriarty,611.0,464655.0,Comedy|Drama,David Arquette,Kathryn Erbe,USA,R,1000000.0,394.0,7.0,166.0
4577,Karen Moncrieff,88.0,275.0,Agnes Bruckner,638.0,464126.0,Drama,Frances Fisher,A.J. Buckley,USA,R,1000000.0,400.0,6.7,115.0
4578,José Luis Valenzuela,100.0,268.0,Lupe Ontiveros,844.0,428535.0,Comedy|Romance,Cheech Marin,Robert Beltran,USA,R,1000000.0,625.0,3.6,24.0
4581,Goran Dukic,88.0,772.0,Patrick Fugit,1000.0,104077.0,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Chase Ellison,USA,R,1000000.0,835.0,7.4,11000.0
4583,Efram Potelle,79.0,551.0,Elden Henson,855.0,279282.0,Comedy|Drama|Romance,Shiri Appleby,Kathleen Quinlan,USA,PG-13,1000000.0,577.0,6.1,150.0
4584,Peter Jackson,135.0,310.0,AJ Michalka,873.0,43982842.0,Drama|Fantasy|Thriller,Michael Imperioli,Tom McCarthy,USA,PG-13,65000000.0,559.0,6.7,16000.0
4592,Johnny Remo,112.0,891.0,Randy Wayne,260000.0,96734.0,Action|Drama,Matthew Ziff,Raquel Elizabeth Ames,USA,PG-13,1000000.0,984.0,5.6,706.0
4596,John Hamburg,88.0,117.0,Michael Lerner,499.0,21210.0,Comedy|Crime,Harvey Fierstein,Josh Pais,USA,R,1000000.0,230.0,6.1,157.0
4599,Craig Mazin,82.0,490.0,James Gunn,2000.0,12996.0,Action|Comedy|Fantasy|Sci-Fi,Judy Greer,Jamie Kennedy,USA,R,1000000.0,571.0,6.0,210.0
4601,Eric Nicholas,78.0,61.0,Ana Claudia Talancón,262.0,10018.0,Crime|Drama|Thriller,Jordana Spiro,Jonathon Trent,USA,Not Rated,1000000.0,163.0,6.1,244.0
4602,Benjamin Dickinson,97.0,150.0,Alexia Rasmussen,446.0,62480.0,Drama|Sci-Fi,Nora Zehetner,Meredith Hagner,USA,R,1000000.0,171.0,5.5,793.0
4607,Frank Whaley,96.0,4.0,Frank Whaley,474.0,703.0,Comedy|Drama,Lynn Cohen,Heather Bucha,USA,R,1500000.0,436.0,5.4,47.0
4639,Kat Coiro,100.0,501.0,Geoff Stults,945.0,20186.0,Comedy,Justin Kirk,Kristen Johnston,USA,R,930000.0,756.0,5.7,995.0
4643,Jamie Babbit,91.0,659.0,David Gallagher,982.0,381186.0,Drama|Thriller,Katy Mixon,Edie Falco,USA,R,900000.0,796.0,6.4,698.0
4645,Ryan Coogler,85.0,88.0,Melonie Diaz,282.0,16097842.0,Biography|Drama|Romance,Ahna O'Reilly,Ariana Neal,USA,R,900000.0,270.0,7.5,17000.0
4648,Charles Herman-Wurmfeld,88.0,102.0,Rian Bishop,465.0,442638.0,Comedy|Romance|Sport,John Enos III,Adam Carolla,USA,R,850000.0,140.0,7.3,337.0
4649,Ric Roman Waugh,112.0,874.0,Harold Perrineau,12000.0,42919096.0,Action|Drama|Thriller,Dwayne Johnson,Nadine Velazquez,USA,PG-13,15000000.0,1000.0,6.5,12000.0
4655,Rich Christiano,95.0,221.0,D. David Morin,284.0,15278.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Hal Linden,USA,PG,825000.0,234.0,5.6,409.0
4662,Victor Nunez,114.0,86.0,Todd Field,159.0,1001437.0,Drama|Romance,Allison Dean,Dorothy Lyman,USA,R,800000.0,143.0,7.2,81.0
4672,Ryan Little,90.0,69.0,Larry Bagby,214.0,1310270.0,Action|Adventure|Drama|War,Corbin Allred,Kirby Heyborne,USA,PG-13,780000.0,115.0,6.8,1000.0
4676,Matt Maiellaro,86.0,357.0,Fred Armisen,2000.0,5518918.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,Tina Fey,Chris Kattan,USA,R,750000.0,424.0,6.9,307.0
4677,Colin Trevorrow,86.0,522.0,Mark Duplass,934.0,4007792.0,Comedy|Drama|Romance,Mary Lynn Rajskub,Jeff Garlin,USA,R,750000.0,830.0,7.0,31000.0
4683,Neil Burger,88.0,21.0,Christel Khalil,108.0,47329.0,Drama,Raymond J. Barry,Renee Faia,USA,R,750000.0,72.0,6.6,163.0
4691,Michael Cuesta,97.0,36.0,Bruce Altman,80.0,1141829.0,Crime|Drama,Adam LeFevre,Walter Masterson,USA,NC-17,700000.0,67.0,7.2,420.0
4697,Jennifer Wynne Farmer,107.0,236.0,Akima,752.0,10508.0,Drama,Irene Bedard,Max Gail,USA,PG-13,700000.0,282.0,6.5,102.0
4698,Christopher Scott Cherot,84.0,48.0,Robinne Lee,465.0,2301777.0,Comedy,Hill Harper,Chenoa Maxwell,USA,R,650000.0,170.0,6.5,161.0
4706,Mark Sandrich,81.0,23.0,Edward Everett Horton,610.0,3000000.0,Comedy|Musical|Romance,Ginger Rogers,Eric Blore,USA,Approved,609000.0,172.0,7.8,1000.0
4710,Jon Gunn,106.0,254.0,David A.R. White,602.0,171988.0,Action|Crime|Drama,Stacy Keach,Cynthia Watros,USA,PG-13,600000.0,266.0,5.6,12.0
4711,Gene Teigland,103.0,20.0,Matthew Feeney,23.0,23616.0,Mystery|Thriller,Kendyl Joi,Tac Fitzgerald,USA,PG-13,600000.0,20.0,5.6,11.0
4712,Scott Ziehl,90.0,218.0,Jason London,919.0,13493.0,Drama,William Smith,Brent David Fraser,USA,R,600000.0,711.0,6.6,51.0
4725,Joe Camp,86.0,142.0,Peter Breck,407.0,39552600.0,Adventure|Family|Romance,Frances Bavier,Edgar Buchanan,USA,G,500000.0,189.0,6.1,816.0
4733,Barry W. Blaustein,108.0,43.0,Vince McMahon,54.0,2047570.0,Biography|Documentary|Sport,Terry Funk,Mick Foley,USA,R,500000.0,44.0,7.6,491.0
4734,Kurt Hale,102.0,15.0,Lincoln Hoppe,69.0,1250798.0,Comedy|Drama|Romance,Kirby Heyborne,Daryn Tufts,USA,PG,500000.0,24.0,6.4,43.0
4736,Joseph Dorman,93.0,59.0,Peter Riegert,399.0,906666.0,Documentary,Rachel Dratch,Jason Kravits,USA,Unrated,500000.0,169.0,6.8,287.0
4738,Kurt Hale,101.0,17.0,Big Budah,69.0,1111615.0,Comedy|Crime|Family,Kirby Heyborne,Curt Doussett,USA,PG,500000.0,34.0,6.0,44.0
4739,Michael Polish,111.0,482.0,William Katt,980.0,985341.0,Drama,Sasha Alexander,Jon Gries,USA,R,500000.0,505.0,7.3,180.0
4740,Jacob Aaron Estes,90.0,595.0,Scott Mechlowicz,710.0,603943.0,Crime|Drama,Rory Culkin,Trevor Morgan,USA,R,500000.0,634.0,7.3,1000.0
4741,Morgan J. Freeman,86.0,474.0,Heather Matarazzo,659.0,334041.0,Crime|Drama|Romance,Edie Falco,Lynn Cohen,USA,R,500000.0,529.0,6.5,51.0
4742,Eric Schaeffer,98.0,658.0,Bill Duke,22000.0,295468.0,Comedy|Romance,Peter Dinklage,Michael McKean,USA,R,500000.0,1000.0,6.0,139.0
4743,Neema Barnette,91.0,469.0,LisaRaye McCoy,597.0,243347.0,Crime|Drama|Thriller,Monica Calhoun,Clifton Powell,USA,R,500000.0,485.0,5.3,86.0
4744,Steve Buscemi,91.0,213.0,Seymour Cassel,778.0,154077.0,Comedy|Drama,Kevin Corrigan,Mary Kay Place,USA,R,500000.0,327.0,6.6,238.0
4750,Justin Lin,84.0,143.0,Jake Sandvig,239.0,52850.0,Comedy,Monique Gabriela Curnen,Joe McQueen,USA,Not Rated,500000.0,172.0,6.2,155.0
4752,Tim Johnson,94.0,183.0,Matt Jones,17000.0,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,April Winchell,USA,PG,135000000.0,523.0,6.7,26000.0
4753,C. Jay Cox,100.0,325.0,Amber Benson,396.0,31937.0,Comedy|Romance,Tori Spelling,Garrett M. Brown,USA,R,500000.0,326.0,5.7,60.0
4754,Alex Smith,112.0,699.0,Clea DuVall,33000.0,13134.0,Drama|Sport,Ryan Gosling,Eddie Spears,USA,R,500000.0,1000.0,6.1,183.0
4757,Sol Tryon,91.0,170.0,Ann Dowd,472.0,12055.0,Comedy,Jim Gaffigan,Matthew Cowles,USA,PG-13,500000.0,185.0,6.5,339.0
4758,Alex Craig Mann,87.0,445.0,Christa B. Allen,552.0,1332.0,Comedy|Horror,Justin Chon,Max Adler,USA,Not Rated,500000.0,533.0,4.6,898.0
4778,Sam Raimi,130.0,11000.0,Mila Kunis,44000.0,234903076.0,Adventure|Family|Fantasy,Tim Holmes,James Franco,USA,PG,215000000.0,15000.0,6.4,60000.0
4780,Matty Rich,91.0,10.0,George T. Odom,353.0,2712293.0,Crime|Drama,Lawrence Gilliard Jr.,Matty Rich,USA,R,450000.0,12.0,5.9,123.0
4786,Lloyd Bacon,89.0,45.0,Dick Powell,610.0,2300000.0,Comedy|Musical|Romance,Ginger Rogers,George Brent,USA,Unrated,439000.0,105.0,7.7,439.0
4788,Whit Stillman,98.0,3.0,Taylor Nichols,88.0,2938208.0,Comedy|Drama|Romance,Chris Eigeman,Ellia Thompson,USA,PG-13,225000.0,74.0,7.5,865.0
4793,Oren Peli,84.0,21.0,Ashley Palmer,189.0,107917283.0,Horror,Micah Sloat,Amber Armstrong,USA,R,15000.0,109.0,6.3,12000.0
4796,Richard Glatzer,90.0,138.0,Jesse Garcia,231.0,1689999.0,Drama,Emily Rios,Alicia Sixtos,USA,R,400000.0,200.0,7.1,426.0
4800,Ray Griggs,92.0,12.0,Chris Cox,93.0,425899.0,Documentary,Bill Farmer,Mike Huckabee,USA,PG,400000.0,31.0,5.1,638.0
4811,Roger Nygard,86.0,513.0,DeForest Kelley,643.0,617172.0,Documentary,Walter Koenig,James Doohan,USA,PG,375000.0,606.0,7.0,672.0
4812,Harry Beaumont,100.0,4.0,Bessie Love,77.0,2808000.0,Musical|Romance,Anita Page,Charles King,USA,Passed,379000.0,28.0,6.3,167.0
4817,Sam Firstenberg,90.0,93.0,Steve James,615.0,4000000.0,Action|Drama,Michael Dudikoff,Larry Poindexter,USA,R,350000.0,96.0,4.7,583.0
4821,John Carpenter,101.0,598.0,Donald Pleasence,2000.0,47000000.0,Horror|Thriller,Jamie Lee Curtis,P.J. Soles,USA,R,300000.0,742.0,7.9,12000.0
4827,Gavin O'Connor,102.0,276.0,Janet McTeer,409.0,1281176.0,Comedy|Drama,Kimberly J. Brown,Lois Smith,USA,PG-13,312000.0,277.0,6.7,121.0
4832,Kelly Reichardt,76.0,26.0,Lucy,52.0,255352.0,Drama,Daniel London,Will Oldham,USA,Unrated,300000.0,44.0,6.7,594.0
4838,Michael Roemer,95.0,87.0,Gloria Foster,581.0,12438.0,Drama|Romance,Yaphet Kotto,Ivan Dixon,USA,Not Rated,160000.0,99.0,8.1,363.0
4839,Jesse Peretz,94.0,104.0,Eli Marienthal,318.0,40542.0,Drama|Romance,Robert John Burke,Natasha Gregson Wagner,USA,R,300000.0,157.0,5.5,26.0
4840,Eddie O'Flaherty,109.0,25.0,Eddie Jones,54.0,5199.0,Drama|Sport,Don Wallace,Christina Chambers,USA,R,200000.0,53.0,6.6,30.0
4842,Julie Taymor,133.0,107.0,T.V. Carpio,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Robert Clohessy,USA,PG-13,45000000.0,117.0,7.4,14000.0
4845,Bruce Dellis,95.0,309.0,Ricky Schroder,685.0,2468.0,Thriller,Tatyana Ali,Jon Polito,USA,R,300000.0,665.0,4.8,261.0
4853,Nicole Holofcener,91.0,225.0,Brenda Blethyn,400.0,4186931.0,Comedy|Drama|Romance,Aunjanue Ellis,Raven Goodwin,USA,R,250000.0,286.0,6.9,169.0
4855,Justin Lin,98.0,13.0,Jason Tobin,94.0,3799339.0,Crime|Drama|Romance,Parry Shen,Collin Kahey,USA,R,250000.0,26.0,7.2,661.0
4856,Maria Maggenti,94.0,10.0,Laurel Holloman,360.0,1977544.0,Comedy|Drama|Romance,Nicole Ari Parker,Stephanie Berry,USA,R,250000.0,273.0,6.5,423.0
4857,Miguel Arteta,96.0,129.0,Mike White,625.0,1050600.0,Comedy|Drama,Lupe Ontiveros,Chris Weitz,USA,R,250000.0,487.0,6.6,170.0
4858,Piyush Dinker Pandya,100.0,51.0,Rizwan Manji,250.0,902835.0,Comedy|Drama|Romance,Purva Bedi,Anil Kumar,USA,Unrated,250000.0,89.0,6.7,133.0
4863,Greg Harrison,78.0,142.0,Anne Archer,308.0,191309.0,Drama|Mystery|Thriller,Amir Talai,Nora Dunn,USA,R,150000.0,249.0,5.5,98.0
